Index	FileName	ScanNum	FeatureIndex	TargetDecoyType	RetentionTime	MassCountInSpec	AverageMass	MonoisotopicMass	SumIntensity	MinCharge	MaxCharge	PeakCount	IsotopeCosine	ChargeCosine	ChargeScore	MassSNR	ChargeSNR	AveragePPMError	RepresentativeCharge	RepresentativeMzStart	RepresentativeMzEnd	Qscore	Qscore2D	Qvalue
1451	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3150	nan	1	66.010955	87	2147.523638	2146.253962	11484.3	3	3	2	0.866987	0.866987	1	0.00358923	0.392986	0.0851753	3	716.425293	716.740784	0.476049	0.476049	0
1452	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3150	nan	0	66.010955	87	2261.470817	2260.077902	29692.2	4	4	3	0.921155	0.921155	1	0.034465	0.412154	0.898385	4	566.025696	566.528259	0.711370	0.711370	0.836516
1453	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3150	nan	1	66.010955	87	2293.803125	2292.439694	29959.2	3	3	3	0.950879	0.950879	1	0.62334	0.62334	1.93983	3	765.153870	765.782593	0.809234	0.809234	0
1454	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3150	nan	0	66.010955	87	2380.315091	2378.825618	29340	3	3	3	0.925278	0.925278	1	0.459736	0.459736	0.589055	3	793.948914	794.618042	0.756569	0.756569	0.833991
1455	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3150	nan	0	66.010955	87	2482.750825	2481.209566	25739.2	3	3	3	0.937964	0.937964	1	0.547759	0.547759	1.74353	3	828.075989	828.747498	0.768569	0.768569	0.833991
1456	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3150	nan	1	66.010955	87	2561.753924	2560.257244	39098.4	3	3	3	0.943277	0.943277	1	0.33224	0.377361	1.73727	3	854.426880	855.054810	0.782874	0.782874	0
1457	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3150	93	0	66.010955	87	2850.763931	2849.007523	18108.6	4	4	3	0.925779	0.925779	1	0.0237565	0.688439	0.427641	4	713.259094	713.759827	0.744479	0.752831	0.833991
1458	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3150	nan	0	66.010955	87	2937.174296	2935.378971	40361.6	4	4	3	0.868709	0.868709	1	0.152885	0.535403	2.462	4	735.102112	735.606628	0.385483	0.385483	0.93352
1459	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3150	nan	1	66.010955	87	2948.187762	2946.477425	24555.9	4	4	3	0.8673	0.8673	1	0.127917	0.280717	0.578757	4	737.863159	738.337341	0.464412	0.464412	0
1460	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3150	nan	1	66.010955	87	2948.187762	2946.477425	24555.9	4	4	3	0.8673	0.8673	1	0.127917	0.280717	0.578757	4	737.863159	738.337341	0.464412	0.464412	0
1461	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3150	nan	1	66.010955	87	3205.637891	3203.773428	24894.4	4	4	3	0.878917	0.878917	1	0.585435	0.585435	1.21741	4	801.951477	802.424561	0.514609	0.514609	0
1462	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3150	nan	1	66.010955	87	3205.637891	3203.773428	24894.4	4	4	3	0.878917	0.878917	1	0.585435	0.585435	1.21741	4	801.951477	802.424561	0.514609	0.514609	0
1463	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3150	nan	1	66.010955	87	3205.637891	3203.773428	24894.4	4	4	3	0.878917	0.878917	1	0.585435	0.585435	1.21741	4	801.951477	802.424561	0.514609	0.514609	0
1464	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3150	nan	1	66.010955	87	3205.637891	3203.773428	24894.4	4	4	3	0.878917	0.878917	1	0.585435	0.585435	1.21741	4	801.951477	802.424561	0.514609	0.514609	0
1465	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3150	nan	0	66.010955	87	3221.705524	3219.724094	68482	5	5	4	0.961763	0.961763	1	19.4454	19.4454	0.331032	5	644.952087	645.553833	0.920222	0.920222	0.504072
1466	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3150	nan	0	66.010955	87	3304.015869	3301.985406	32269.1	4	4	4	0.896844	0.896844	1	0.170927	0.253016	1.12558	4	826.503418	827.505432	0.596403	0.596403	0.871073
1467	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3150	nan	0	66.010955	87	3421.139544	3419.041266	30948.7	4	4	3	0.872092	0.872092	1	0.300576	0.300576	1.71068	4	856.019592	856.517517	0.446980	0.446980	0.933236
1468	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3150	108	2	66.010955	87	3422.141915	3420.043637	30948.7	4	4	3	0.868835	0.868835	1	0.298205	0.298205	1.71068	4	856.019592	856.517517	0.430014	0.430014	0
1469	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3150	nan	1	66.010955	87	3622.546994	3620.455181	31993.5	4	4	3	0.861706	0.861706	1	0.566951	0.566951	0.785424	4	906.357056	906.831909	0.443546	0.443546	0
1470	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3150	nan	1	66.010955	87	3622.546994	3620.455181	31993.5	4	4	3	0.861706	0.861706	1	0.566951	0.566951	0.785424	4	906.357056	906.831909	0.443546	0.443546	0
1471	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3150	nan	1	66.010955	87	3622.546994	3620.455181	31993.5	4	4	3	0.861706	0.861706	1	0.566951	0.566951	0.785424	4	906.357056	906.831909	0.443546	0.443546	0
1472	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3150	nan	1	66.010955	87	3622.546994	3620.455181	31993.5	4	4	3	0.861706	0.861706	1	0.566951	0.566951	0.785424	4	906.357056	906.831909	0.443546	0.443546	0
1473	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3150	nan	0	66.010955	87	3669.102544	3666.865190	54531.2	4	4	3	0.885479	0.885479	1	0.435629	0.435629	1.817	4	917.971313	918.476868	0.516980	0.516980	0.908873
1474	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3150	nan	0	66.010955	87	3847.210097	3844.874200	33667.2	5	6	4	0.889127	0.561728	1	0.200929	0.473696	0.495161	5	769.982056	770.181824	0.461444	0.461444	0.933236
1475	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3150	nan	0	66.010955	87	3867.135798	3864.786089	39026.7	3	4	3	0.910226	0.52645	1	0.492241	0.743181	1.5771	3	1289.606689	1289.606689	0.512714	0.512714	0.910966
1476	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3150	nan	0	66.010955	87	3870.648529	3868.298820	46224.4	3	4	3	0.850828	0.749554	1	0.623041	0.749187	0.703705	4	968.333008	968.582336	0.356131	0.356131	0.937771
1477	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3150	nan	0	66.010955	87	4235.069568	4232.409952	36904.7	4	4	3	0.877039	0.877039	1	0.582303	0.582303	1.19039	4	1059.359741	1059.860474	0.505877	0.505877	0.913045
1478	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3150	nan	0	66.010955	87	4483.291529	4480.491006	37509.5	5	5	3	0.861866	0.861866	1	0.206002	0.427758	1.74557	5	897.303040	897.708496	0.386619	0.386619	0.93352
1479	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3150	nan	0	66.010955	87	4534.482635	4531.658937	101816	4	4	5	0.868921	0.868921	1	0.260482	0.260482	1.76348	4	1134.171509	1135.930542	0.426730	0.426730	0.933236
1480	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3150	nan	2	66.010955	87	4556.008103	4553.168548	1.35569e+07	3	4	14	0.962441	0.961875	1	1.1735	0.299708	1.08782	4	1139.301392	1141.051147	0.874104	0.874104	0
1481	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3150	nan	2	66.010955	87	4567.011139	4564.160029	1.04953e+06	3	4	15	0.91973	0.944098	1	0.751076	0.308903	1.45245	3	1522.731323	1525.061401	0.721484	0.721484	0
1482	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3150	nan	0	66.010955	87	4694.787670	4691.839606	68824.8	5	5	5	0.883415	0.883415	1	0.302964	0.302964	1.77914	5	939.573914	940.578735	0.503305	0.503305	0.913045
1483	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3150	nan	0	66.010955	87	4720.216869	4717.254890	66285.4	4	4	4	0.898453	0.898453	1	0.436768	0.436768	1.44713	4	1180.572876	1181.322632	0.600847	0.600847	0.871073
1484	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3150	nan	1	66.010955	87	4836.267102	4833.405378	38525	6	7	5	0.883931	0.85753	1	0.0575376	0.687142	1.41396	7	691.763245	692.035461	0.494145	0.494145	0
1485	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3150	nan	1	66.010955	87	4836.267102	4833.405378	38525	6	7	5	0.883931	0.85753	1	0.0575376	0.687142	1.41396	7	691.763245	692.035461	0.494145	0.494145	0
1486	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3150	nan	1	66.010955	87	4836.267102	4833.405378	38525	6	7	5	0.883931	0.85753	1	0.0575376	0.687142	1.41396	7	691.763245	692.035461	0.494145	0.494145	0
1487	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3150	nan	1	66.010955	87	5360.288055	5357.148227	91177.3	4	5	5	0.856865	0.671697	1	1.51345	1.23358	1.2791	5	1072.440552	1073.193970	0.354345	0.354345	0
1488	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3150	nan	1	66.010955	87	5360.288055	5357.148227	91177.3	4	5	5	0.856865	0.671697	1	1.51345	1.23358	1.2791	5	1072.440552	1073.193970	0.354345	0.354345	0
1489	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3150	nan	1	66.010955	87	5360.288055	5357.148227	91177.3	4	5	5	0.856865	0.671697	1	1.51345	1.23358	1.2791	5	1072.440552	1073.193970	0.354345	0.354345	0
1490	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3150	nan	0	66.010955	87	5526.176125	5522.758481	42574	6	6	4	0.858489	0.858489	1	2.86987	2.86987	1.90354	6	921.635803	922.136841	0.418337	0.418337	0.933236
1491	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3150	nan	0	66.010955	87	5717.494775	5713.939638	25906.9	10	10	3	0.851377	0.851377	1	4.87753	4.87753	2.20269	10	572.603455	572.802368	0.388035	0.388035	0.93352
1492	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3150	nan	0	66.010955	87	7208.725028	7204.228807	76652	7	7	4	0.869981	0.869981	1	2.89126	2.89126	1.30265	7	1030.614868	1031.040527	0.505879	0.505879	0.913045
1493	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3150	nan	0	66.010955	87	7342.914903	7338.331267	62417.9	8	10	7	0.887055	0.640645	1	0.152347	0.270774	1.59658	8	918.427002	918.923279	0.430958	0.430958	0.933236
1494	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3150	nan	2	66.010955	87	7343.917274	7339.333638	62417.9	8	10	7	0.882412	0.640843	1	0.218212	0.564157	1.59658	9	816.820984	817.046509	0.408661	0.408661	0
1495	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3150	nan	1	66.010955	87	8735.641994	8730.519379	65537.8	8	9	5	0.898884	0.725108	1	0.873453	1.04713	1.14194	9	971.382202	971.799683	0.563588	0.563588	0
1496	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3150	nan	1	66.010955	87	8735.641994	8730.519379	65537.8	8	9	5	0.898884	0.725108	1	0.873453	1.04713	1.14194	9	971.382202	971.799683	0.563588	0.563588	0
1497	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3150	nan	1	66.010955	87	9065.880820	9060.587535	109325	9	9	6	0.870031	0.870031	1	2.93785	2.93785	1.2811	9	1008.054260	1008.686157	0.507689	0.507689	0
1498	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3150	55	0	66.010955	87	9094.957217	9089.330613	541986	7	8	18	0.958805	0.928407	1	31.8875	19.4692	2.00321	8	1137.303223	1138.800415	0.896238	0.999997	0
1499	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3150	43	0	66.010955	87	9096.943594	9091.316990	188992	7	7	7	0.900931	0.900931	1	11.7752	11.7752	1.39468	7	1300.057129	1301.055542	0.707140	0.962129	0.03125
1500	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3150	2	0	66.010955	87	9111.966024	9106.339420	1.5195e+07	6	7	27	0.994172	0.995557	1	850.129	973.098	0.372259	6	1518.897217	1520.900879	0.978389	1.000000	0
1501	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3150	14	0	66.010955	87	9133.964605	9128.324264	1.59969e+06	6	7	26	0.945347	0.956582	1	135.445	93.8666	1.0814	6	1522.400757	1524.232056	0.914009	0.999999	0
1502	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3150	16	0	66.010955	87	9149.957901	9144.303384	1.22266e+06	6	7	25	0.95804	0.934706	1	144.877	60.3512	1.0979	6	1525.061401	1526.893921	0.932548	1.000000	0
1503	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3150	21	0	66.010955	87	9170.003445	9164.337199	449105	8	9	16	0.952068	0.87689	1	18.5407	13.8555	2.12763	9	1019.269531	1020.493958	0.859489	0.999971	0
1504	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3150	33	0	66.010955	87	9170.970235	9165.303989	216836	6	6	9	0.90815	0.90815	1	31.4747	31.4747	1.35684	6	1528.730225	1530.224487	0.771325	0.947911	0.0913847
1505	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3150	4	0	66.010955	87	9209.994523	9204.316555	5.52332e+06	6	7	27	0.994285	0.993334	1	901.318	649.152	0.455563	6	1535.227051	1537.230713	0.979010	1.000000	0
1506	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3150	25	0	66.010955	87	9231.998292	9226.304186	1.54453e+06	6	8	33	0.981615	0.980747	1	164.907	207.3	1.01172	7	1319.052734	1320.625000	0.957440	1.000000	0
1507	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3150	37	0	66.010955	87	9248.979611	9243.273798	909031	6	7	26	0.930155	0.937045	1	94.1606	63.0879	1.12712	7	1321.621460	1323.335571	0.876924	0.999821	0
1508	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3150	58	0	66.010955	87	9249.980474	9244.274661	329994	6	6	12	0.892807	0.892807	1	34.4219	34.4219	1.29898	6	1541.890259	1543.723633	0.715004	0.913857	0.530685
1509	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3150	28	0	66.010955	87	9268.990691	9263.273176	286036	6	7	13	0.85566	0.748575	1	15.2849	11.1774	1.15589	6	1545.552856	1546.723145	0.469813	0.959123	0.0461538
1510	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3150	nan	2	66.010955	87	9269.993597	9264.276082	263167	6	7	12	0.853583	0.717873	1	4.85761	9.32445	1.27195	6	1545.552856	1546.723145	0.380750	0.380750	0
1511	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3150	23	0	66.010955	87	9308.037562	9302.295011	1.79476e+06	6	8	32	0.991484	0.991359	1	660.424	501.911	0.671913	7	1330.051392	1331.625000	0.975460	1.000000	0
1512	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3150	42	0	66.010955	87	9330.117898	9324.279299	494410	6	7	18	0.965392	0.945461	1	42.2028	28.0848	1.46656	6	1555.392700	1556.556519	0.920871	1.000000	0
1513	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3150	34	0	66.010955	87	9405.171144	9399.268129	84219.6	6	6	5	0.871565	0.871565	1	17.7904	17.7904	0.933883	6	1568.221558	1568.890625	0.603601	0.999997	0
1514	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3153	nan	0	66.068910	110	418.550089	418.308632	24638.8	1	1	2	0.984339	0.984339	1	0.953326	0.953326	1.34416	1	419.315552	420.319061	0.908321	0.908321	0.601736
1515	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3153	nan	2	66.068910	110	837.097881	836.617265	24638.8	2	2	2	0.869184	0.869184	1	0.0138958	0.894846	1.34416	2	419.315552	420.319061	0.425257	0.425257	0
1516	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3153	nan	0	66.068910	110	1052.235188	1051.631739	4940.88	2	2	2	0.978636	0.978636	1	0.0013597	54.2417	0.752618	2	526.822815	527.324829	0.864273	0.864273	0.833991
1517	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3153	nan	1	66.068910	110	1081.510478	1080.928646	24140.3	1	1	2	0.969715	0.969715	1	0.264497	0.264497	1.46604	1	1081.934448	1082.884277	0.867773	0.867773	0
1518	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3153	nan	0	66.068910	110	1098.185982	1097.558431	8915.53	2	2	2	0.984387	0.984387	1	0.0225316	0.441386	0.776658	2	549.786804	550.287109	0.904704	0.904704	0.625236
1519	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3153	nan	1	66.068910	110	1127.664269	1127.057934	11089.2	2	2	2	0.971685	0.971685	1	0.0135477	0.323361	0.918575	2	564.535767	565.010071	0.876687	0.876687	0
1520	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3153	nan	1	66.068910	110	1127.664269	1127.057934	11089.2	2	2	2	0.971685	0.971685	1	0.0135477	0.323361	0.918575	2	564.535767	565.010071	0.876687	0.876687	0
1521	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3153	nan	1	66.068910	110	1127.664269	1127.057934	11089.2	2	2	2	0.971685	0.971685	1	0.0135477	0.323361	0.918575	2	564.535767	565.010071	0.876687	0.876687	0
1522	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3153	nan	0	66.068910	110	1128.576966	1127.936453	11497.6	2	2	2	0.944254	0.944254	1	0.0232558	0.320547	0.377967	2	564.975708	565.476501	0.815459	0.815459	0.833991
1523	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3153	nan	1	66.068910	110	1146.026038	1145.389448	8505.06	2	2	2	0.979204	0.979204	1	0.00815876	0.28938	0.691173	2	573.702271	574.174805	0.896780	0.896780	0
1524	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3153	nan	1	66.068910	110	1146.026038	1145.389448	8505.06	2	2	2	0.979204	0.979204	1	0.00815876	0.28938	0.691173	2	573.702271	574.174805	0.896780	0.896780	0
1525	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3153	nan	1	66.068910	110	1146.026038	1145.389448	8505.06	2	2	2	0.979204	0.979204	1	0.00815876	0.28938	0.691173	2	573.702271	574.174805	0.896780	0.896780	0
1526	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3153	nan	0	66.068910	110	1191.209396	1190.508775	22267	1	1	2	0.965338	0.965338	1	0.771091	0.771091	1.63846	1	1191.517944	1192.516357	0.860687	0.860687	0.833991
1527	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3153	nan	0	66.068910	110	1246.598277	1245.862598	7236.78	2	2	2	0.974766	0.974766	1	0.0190779	0.310205	1.56445	2	623.939392	624.438660	0.871019	0.871019	0.829044
1528	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3153	nan	0	66.068910	110	1364.664198	1363.783064	33147.5	1	1	2	0.933518	0.933518	1	0.422387	0.422387	0.134098	1	1364.790283	1365.792969	0.799944	0.799944	0.833991
1529	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3153	nan	0	66.068910	110	1499.171519	1498.218914	15962.3	2	2	2	0.941376	0.941376	1	0.335997	0.335997	1.78935	2	750.115662	750.619568	0.774866	0.774866	0.833991
1530	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3153	nan	1	66.068910	110	1518.005338	1517.091106	32018.2	2	2	2	0.942137	0.942137	1	0.280008	0.280008	0.883648	2	759.553467	760.025452	0.803777	0.803777	0
1531	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3153	nan	1	66.068910	110	1518.005338	1517.091106	32018.2	2	2	2	0.942137	0.942137	1	0.280008	0.280008	0.883648	2	759.553467	760.025452	0.803777	0.803777	0
1532	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3153	nan	1	66.068910	110	1518.005338	1517.091106	32018.2	2	2	2	0.942137	0.942137	1	0.280008	0.280008	0.883648	2	759.553467	760.025452	0.803777	0.803777	0
1533	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3153	nan	0	66.068910	110	1557.871771	1556.870260	20601.1	1	1	2	0.94003	0.94003	1	4.08903	4.08903	1.1358	1	1557.875854	1558.881836	0.829053	0.829053	0.833991
1534	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3153	nan	0	66.068910	110	1566.560316	1565.546911	25101.8	1	2	3	0.884703	0.912105	1	0.110464	0.26786	1.08982	2	783.781799	784.282288	0.541862	0.541862	0.896329
1535	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3153	nan	0	66.068910	110	1568.488083	1567.474678	8321.21	3	3	2	0.882328	0.882328	1	0.0113203	0.531174	1.22364	3	523.498474	523.833862	0.503261	0.503261	0.913045
1536	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3153	nan	0	66.068910	110	1593.056559	1592.029255	26186.7	2	2	3	0.930036	0.930036	1	0.215487	0.314691	0.178572	2	797.021729	798.024475	0.780571	0.780571	0.833991
1537	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3153	nan	0	66.068910	110	1613.966678	1612.925120	30796.2	2	2	3	0.975436	0.975436	1	0.276499	0.276499	1.91396	2	807.467590	808.473450	0.872302	0.872302	0.826279
1538	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3153	nan	0	66.068910	110	1627.197313	1626.155755	15562.6	2	2	2	0.915748	0.915748	1	0.13204	0.308749	0.637048	2	814.085571	814.585693	0.703859	0.703859	0.836516
1539	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3153	nan	1	66.068910	110	1672.495637	1671.487228	18903.5	2	2	2	0.921122	0.921122	1	0.261699	0.261699	0.911561	2	836.751709	837.223511	0.723105	0.723105	0
1540	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3153	nan	0	66.068910	110	1790.188763	1789.046855	20849	2	2	2	0.902444	0.902444	1	0.315962	0.315962	1.29453	2	895.531677	896.030518	0.623512	0.623512	0.865134
1541	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3153	nan	1	66.068910	110	1811.477293	1810.396318	12524	3	3	2	0.891343	0.891343	1	0.0549395	0.507629	2.11997	3	604.474243	604.787231	0.512680	0.512680	0
1542	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3153	nan	1	66.068910	110	1811.477293	1810.396318	12524	3	3	2	0.891343	0.891343	1	0.0549395	0.507629	2.11997	3	604.474243	604.787231	0.512680	0.512680	0
1543	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3153	nan	1	66.068910	110	1811.477293	1810.396318	12524	3	3	2	0.891343	0.891343	1	0.0549395	0.507629	2.11997	3	604.474243	604.787231	0.512680	0.512680	0
1544	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3153	nan	1	66.068910	110	1811.477293	1810.396318	12524	3	3	2	0.891343	0.891343	1	0.0549395	0.507629	2.11997	3	604.474243	604.787231	0.512680	0.512680	0
1545	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3153	nan	1	66.068910	110	1844.626832	1843.519585	29769.2	2	2	2	0.907702	0.907702	1	0.349327	0.349327	0.462887	2	922.766602	923.240784	0.684033	0.684033	0
1546	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3153	nan	1	66.068910	110	1844.626832	1843.519585	29769.2	2	2	2	0.907702	0.907702	1	0.349327	0.349327	0.462887	2	922.766602	923.240784	0.684033	0.684033	0
1547	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3153	nan	1	66.068910	110	1844.626832	1843.519585	29769.2	2	2	2	0.907702	0.907702	1	0.349327	0.349327	0.462887	2	922.766602	923.240784	0.684033	0.684033	0
1548	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3153	nan	0	66.068910	110	1848.450571	1847.280910	10237.8	3	3	2	0.895865	0.895865	1	0.0298627	0.898772	0.197893	3	616.767761	617.101624	0.616454	0.616454	0.867307
1549	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3153	nan	0	66.068910	110	1875.757106	1874.575745	35206.6	2	2	3	0.925331	0.925331	1	0.260512	0.260512	1.92846	2	938.297058	939.294006	0.703047	0.703047	0.836516
1550	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3153	nan	1	66.068910	110	1887.171213	1886.052891	26856.2	2	2	2	0.853588	0.853588	1	0.696787	0.696787	0.420184	2	944.033142	944.507263	0.421726	0.421726	0
1551	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3153	nan	1	66.068910	110	1934.578551	1933.425661	27176.9	2	2	3	0.971065	0.971065	1	0.288786	0.288786	2.01742	2	967.717224	968.668823	0.859639	0.859639	0
1552	../workspaces-FLASHApp/default/flashdeconv/input-files/mzML-files/example_fd.mzML	3153	nan	1	66.068910	110	1937.153808	1936.000919	26716	2	2	2	0.895971	0.895971	1	0.618364	0.618364	1.60578	2	969.009277	969.479431	0.586625	0.586625	0
