Index	FileName	ScanNum	FeatureIndex	RetentionTime	MassCountInSpec	AverageMass	MonoisotopicMass	SumIntensity	MinCharge	MaxCharge	PeakCount	IsotopeCosine	ChargeCosine	ChargeScore	MassSNR	ChargeSNR	AveragePPMError	RepresentativeCharge	RepresentativeMzStart	RepresentativeMzEnd	Qscore	Qscore2D	
1492	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3156	nan	66.133056	132	3761.345714	3759.060337	20252.8	6	6	4	0.877466	0.877466	1	0.0418194	0.262147	4.51978	6	627.688171	628.350708	0.338216	0.338216
1493	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3156	nan	66.133056	132	3762.916298	3760.630920	42412.9	4	5	6	0.945112	0.789545	1	0.171641	0.617655	3.1944	5	753.332458	753.932251	0.684316	0.684316
1494	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3156	nan	66.133056	132	3791.867003	3789.556166	42899.1	4	6	7	0.882551	0.679788	1	0.225767	0.461785	3.32179	5	759.316223	760.123901	0.350278	0.350278
1495	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3156	nan	66.133056	132	3954.643282	3952.246095	14851.9	5	5	3	0.896969	0.896969	1	0.338895	0.338895	2.67175	5	791.657593	792.054443	0.534921	0.534921
1496	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3156	nan	66.133056	132	3961.714344	3959.317158	57573.4	4	4	5	0.863662	0.863662	1	0.27223	0.27223	2.27736	4	991.086182	992.338745	0.377920	0.377920
1497	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3156	nan	66.133056	132	4001.986804	3999.455333	11173.7	6	6	3	0.893643	0.893643	1	0.0208243	0.351185	2.3761	6	667.753052	668.083069	0.512952	0.512952
1498	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3156	228	66.133056	132	4133.273797	4130.676522	8553.3	7	7	3	0.894107	0.894107	1	0.00308071	2.37404	1.72027	7	591.245544	591.533813	0.526889	0.619830
1499	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3156	nan	66.133056	132	4147.806331	4145.186312	49260.8	4	5	6	0.891826	0.729903	1	0.158803	0.367547	3.74885	4	1037.800659	1038.053711	0.389541	0.389541
1500	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3156	nan	66.133056	132	4212.678052	4210.032152	31945.3	6	6	5	0.850142	0.850142	1	0.523688	0.523688	3.75047	6	702.679626	703.849182	0.265179	0.265179
1501	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3156	nan	66.133056	132	4215.616347	4212.956731	27357.2	4	4	3	0.856009	0.856009	1	0.352356	0.352356	3.35652	4	1054.501221	1054.997192	0.300291	0.300291
1502	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3156	nan	66.133056	132	4218.714622	4216.055006	27760.4	5	6	5	0.920889	0.606621	1	0.317246	0.311565	1.90139	5	844.217834	844.621399	0.576666	0.576666
1503	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3156	nan	66.133056	132	4280.370570	4277.685150	36741.6	4	4	4	0.92568	0.92568	1	8.15096	8.15096	2.99143	4	1070.679077	1071.425781	0.740175	0.740175
1504	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3156	nan	66.133056	132	4296.131855	4293.432757	55216.3	5	7	9	0.862158	0.619448	1	0.160512	0.63099	2.34148	6	716.746765	717.913391	0.278859	0.278859
1505	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3156	nan	66.133056	132	4306.564497	4303.865399	17773.7	5	5	3	0.860288	0.860288	1	0.383018	0.383018	3.04432	5	861.977478	862.381836	0.333061	0.333061
1506	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3156	nan	66.133056	132	4339.838199	4337.125048	19104.4	6	6	4	0.855218	0.855218	1	0.530782	0.530782	2.82218	6	724.028503	724.867310	0.322729	0.322729
1507	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3156	nan	66.133056	132	4340.728296	4338.003475	50594.3	4	6	7	0.890574	0.725221	0.976628	0.349615	0.56716	2.40998	4	1085.755371	1086.010498	0.448851	0.448851
1508	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3156	nan	66.133056	132	4593.297808	4590.426336	32807.5	5	5	4	0.862703	0.862703	1	0.188663	0.512726	4.44726	5	919.286438	920.094116	0.279361	0.279361
1509	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3156	nan	66.133056	132	4678.258115	4675.324431	35153.6	5	5	4	0.888499	0.888499	1	0.269767	0.269767	3.86097	5	936.277710	937.070007	0.433781	0.433781
1510	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3156	nan	66.133056	132	4688.975744	4686.042061	28207.9	5	5	4	0.936859	0.936859	1	0.43219	0.502155	3.38127	5	938.411011	939.018616	0.702328	0.702328
1511	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3156	nan	66.133056	132	4852.248639	4849.211293	54380.5	5	5	5	0.855819	0.855819	1	0.736134	0.736134	3.24291	5	970.847717	971.650085	0.313864	0.313864
1512	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3156	nan	66.133056	132	4986.471017	4983.368177	61536.7	5	7	9	0.859571	0.721194	1	0.121782	0.539834	2.65382	6	831.734314	832.236572	0.287107	0.287107
1513	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3156	nan	66.133056	132	5006.490456	5003.373265	32238.7	4	5	3	0.857484	0.532801	1	1.11881	0.481891	2.36287	5	1002.286377	1002.481628	0.267073	0.267073
1514	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3156	nan	66.133056	132	5033.556434	5030.427559	38867.2	5	5	3	0.85968	0.85968	1	0.540407	0.540407	4.11856	5	1007.491577	1007.890442	0.292364	0.292364
1515	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3156	nan	66.133056	132	5114.401868	5111.224245	32910.7	6	6	4	0.854905	0.854905	1	1.04002	1.04002	2.02071	6	852.880188	853.543274	0.366590	0.366590
1516	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3156	nan	66.133056	132	5151.022253	5147.816724	51536.4	6	7	9	0.887239	0.905437	1	0.807847	0.746102	1.97891	7	736.699341	737.412048	0.537093	0.537093
1517	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3156	nan	66.133056	132	5152.027853	5148.822325	33717.3	7	7	6	0.911944	0.911944	1	0.799482	0.799482	2.16704	7	736.699341	737.412048	0.646398	0.646398
1518	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3156	nan	66.133056	132	5173.865611	5170.648347	11534.8	8	8	4	0.864928	0.864928	1	0.621138	0.621138	4.28749	8	647.466858	647.959961	0.311131	0.311131
1519	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3156	nan	66.133056	132	5280.857931	5277.580495	8006.59	10	10	3	0.85823	0.85823	1	1.17336	1.17336	3.65301	10	528.967346	529.163147	0.317701	0.317701
1520	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3156	nan	66.133056	132	5370.099110	5366.766294	21581.8	6	6	3	0.850572	0.850572	1	0.23028	0.420704	2.61157	6	895.798340	896.137451	0.298918	0.298918
1521	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3156	nan	66.133056	132	5586.431756	5582.988647	48226.6	6	8	7	0.884603	0.670425	1	0.0759062	0.487366	3.16725	8	699.127563	699.257385	0.354526	0.354526
1522	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3156	nan	66.133056	132	5638.550834	5635.056867	32391.7	7	8	6	0.865759	0.827443	1	0.253808	0.348579	3.95059	8	705.510620	705.892700	0.304268	0.304268
1523	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3156	nan	66.133056	132	5643.829264	5640.323390	86082.6	5	7	11	0.946148	0.819254	1	0.364452	2.48156	4.47211	5	1129.471802	1129.878296	0.642503	0.642503
1524	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3156	nan	66.133056	132	5697.053211	5693.519041	53311.8	7	9	9	0.869197	0.559341	1	0.0849511	0.583725	2.70653	9	633.731689	633.842224	0.271805	0.271805
1525	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3156	nan	66.133056	132	5819.765372	5816.158286	61093.3	6	7	7	0.908469	0.762594	1	0.049034	0.490509	2.63966	7	832.320312	833.174072	0.523932	0.523932
1526	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3156	174	66.133056	132	5857.910184	5854.286776	48236.6	6	7	8	0.938276	0.773844	1	0.181153	0.654697	3.79857	6	977.216492	977.563416	0.623888	0.623888
1527	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3156	nan	66.133056	132	5867.652904	5864.017655	60651.9	5	6	6	0.916921	0.693917	1	0.106872	0.613611	4.18717	6	978.508362	979.853027	0.470527	0.470527
1528	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3156	nan	66.133056	132	5901.146950	5897.499868	61943.7	6	7	8	0.947523	0.892283	1	0.444541	0.564571	3.65791	7	843.650635	844.515137	0.720751	0.720751
1529	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3156	nan	66.133056	132	5957.790741	5954.106528	32725.2	9	10	7	0.869186	0.705022	1	0.787326	1.23037	2.31048	10	596.717590	596.922058	0.357065	0.357065
1530	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3156	nan	66.133056	132	6042.012347	6038.276515	59997.4	6	7	6	0.884322	0.505847	1	0.278255	0.382486	2.40306	7	863.763062	864.617676	0.340493	0.340493
1531	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3156	nan	66.133056	132	6196.411954	6192.587798	33668	6	6	4	0.907627	0.907627	1	0.518135	0.518135	2.71617	6	1033.444580	1033.936401	0.593803	0.593803
1532	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3156	nan	66.133056	132	6439.630709	6435.679384	49926.1	7	8	8	0.875526	0.726965	1	0.278673	0.318034	3.19265	7	920.681641	921.540588	0.344925	0.344925
1533	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3156	nan	66.133056	132	6481.730349	6477.753402	29925.3	7	8	5	0.881265	0.64596	1	0.0890052	0.508987	5.0821	8	810.982483	811.354919	0.259161	0.259161
1534	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3156	nan	66.133056	132	6649.260201	6645.160534	53295.9	6	7	6	0.896467	0.620006	1	1.33154	1.8901	2.52339	6	1109.197998	1109.536133	0.457247	0.457247
1535	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3156	nan	66.133056	132	6793.324475	6789.058321	123270	6	9	14	0.896096	0.779158	1	0.0875329	0.717062	4.05046	7	971.164795	971.734009	0.405870	0.405870
1536	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3156	75	66.133056	132	7210.034678	7205.538457	79882.6	5	7	7	0.877578	0.461514	1	0.306974	0.87552	1.88458	5	1442.716553	1442.716553	0.313926	0.517168
1537	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3156	nan	66.133056	132	7245.026998	7240.505490	60566.8	7	8	7	0.923495	0.729379	1	3.05655	3.09385	3.3641	7	1035.646484	1036.366211	0.619371	0.619371
1538	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3156	nan	66.133056	132	7348.148886	7343.565251	24296.2	8	8	4	0.874554	0.874554	1	0.511365	0.511365	2.50575	8	919.332947	919.700745	0.430783	0.430783
1539	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3156	nan	66.133056	132	7456.047635	7451.389036	89972.3	8	10	10	0.859806	0.723699	1	0.267038	0.535293	2.17751	8	932.806213	933.185059	0.314020	0.314020
1540	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3156	nan	66.133056	132	7547.919884	7543.200124	49705.4	8	8	7	0.925094	0.925094	1	1.29151	1.29151	3.93216	8	944.156372	944.904175	0.646050	0.646050
1541	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3156	nan	66.133056	132	7596.641007	7591.893005	57997.9	7	10	7	0.861307	0.482324	0.970443	0.403752	0.419546	3.44119	10	760.695374	760.994995	0.211826	0.211826
1542	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3156	nan	66.133056	132	7764.630485	7759.793392	85390.8	7	9	9	0.880814	0.423637	1	0.481309	0.432277	2.75689	7	1109.974487	1109.974487	0.292766	0.292766
1543	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3156	nan	66.133056	132	8565.162333	8559.852127	94766.4	7	9	9	0.851806	0.75162	1	0.872399	0.819918	4.07815	9	952.327026	953.326477	0.239737	0.239737
1544	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3156	26	66.133056	132	8953.808370	8948.270274	201301	6	8	14	0.949003	0.908598	1	21.5784	18.0261	1.39532	8	1119.915405	1120.792969	0.875720	0.998833
1545	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3156	54	66.133056	132	9093.971506	9088.344902	384533	7	10	29	0.911117	0.938877	1	30.2915	64.751	3.01712	8	1137.050537	1138.554565	0.721534	0.901396
1546	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3156	2	66.133056	132	9111.966233	9106.339629	1.34295e+07	6	9	55	0.998207	0.997088	1	2869.8	1473.35	0.778856	7	1301.911865	1303.773315	0.983838	1.000000
1547	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3156	14	66.133056	132	9127.973880	9122.333540	1.75288e+06	6	10	57	0.935548	0.974896	1	150.215	140.373	1.78018	9	1014.596680	1015.822266	0.887785	1.000000
1548	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3156	7	66.133056	132	9128.973199	9123.332859	1.20934e+06	6	8	36	0.893703	0.942686	1	91.1269	68.4734	1.63373	8	1141.425903	1143.050171	0.759895	0.999899
1549	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3156	12	66.133056	132	9148.966433	9143.311917	854217	6	9	47	0.867876	0.933329	1	39.5839	54.5512	1.88516	7	1307.200073	1309.058838	0.595738	1.000000
1550	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3156	37	66.133056	132	9170.011459	9164.345214	924866	6	9	41	0.973224	0.971321	1	142.045	145.75	1.63483	7	1310.198364	1312.056396	0.943128	0.998788
1551	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3156	4	66.133056	132	9209.993384	9204.315416	1.39106e+06	6	7	25	0.994037	0.993448	1	885.184	660.528	0.500122	7	1315.911133	1317.770752	0.978617	1.000000
1552	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3156	10	66.133056	132	9231.013761	9225.319655	544271	6	8	31	0.917878	0.909597	1	81.4681	31.7711	1.81871	8	1154.176025	1155.428833	0.827606	0.998415
1553	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3156	18	66.133056	132	9231.997251	9226.303146	89552	6	6	6	0.905863	0.905863	1	9.43295	9.43295	0.872239	6	1539.228760	1540.227783	0.739446	1.000000
1554	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3156	35	66.133056	132	9248.989069	9243.283256	251256	6	7	21	0.952418	0.933918	1	65.8714	59.7985	1.54877	6	1542.055786	1543.056274	0.902695	0.999128
1555	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3156	68	66.133056	132	9267.034522	9261.328708	285844	6	9	24	0.910533	0.775859	1	8.69514	11.6614	2.65194	7	1324.198730	1325.485718	0.640674	0.966022
1556	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3156	24	66.133056	132	9268.018124	9262.312311	123246	6	7	11	0.90838	0.7376	1	12.4298	10.4549	1.83684	7	1324.198730	1325.485718	0.672999	0.988023
1557	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3156	19	66.133056	132	9308.039532	9302.296981	286123	6	7	16	0.967095	0.982033	1	118.777	237.978	1.32812	7	1330.050415	1331.773926	0.935657	1.000000
1558	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3156	40	66.133056	132	9330.120940	9324.282341	152369	6	7	12	0.923922	0.881456	1	43.4329	30.992	2.26716	7	1333.196655	1334.770752	0.802317	1.000000
1559	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3156	nan	66.133056	132	9383.271940	9377.380819	206081	7	10	20	0.863523	0.874542	0.932944	7.04725	13.5417	3.04028	9	1043.382568	1043.831665	0.419969	0.419969
1560	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3156	nan	66.133056	132	11306.399199	11299.386481	236457	14	19	39	0.920754	0.736127	0.833695	0.881271	8.78272	2.27215	19	595.761719	596.239075	0.592575	0.592575
1561	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3159	nan	66.197269	108	418.549949	418.308492	28116	1	1	2	0.986186	0.986186	1	1.09397	1.09397	1.52576	1	419.315399	420.319031	0.909863	0.909863
1562	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3159	nan	66.197269	108	609.530242	609.176885	23092.6	1	1	2	0.997794	0.997794	1	0.299768	0.299768	0.699372	1	610.184387	611.185913	0.932023	0.932023
1563	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3159	nan	66.197269	108	1120.590467	1119.949954	5646.37	2	2	2	0.981767	0.981767	1	0.00145123	0.435094	0.815615	2	560.982666	561.482910	0.898729	0.898729
1564	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3159	nan	66.197269	108	1129.666684	1129.026171	17943.3	1	1	2	0.982663	0.982663	1	0.714405	0.714405	0.269915	1	1130.033203	1131.036255	0.919126	0.919126
1565	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3159	nan	66.197269	108	1168.074784	1167.388059	10604.4	2	2	2	0.97948	0.97948	1	0.011278	0.42067	1.09553	2	584.701843	585.201721	0.889639	0.889639
1566	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3159	nan	66.197269	108	1401.142056	1400.247416	21287.5	2	2	2	0.910562	0.910562	1	0.295618	0.405314	0.304528	2	701.131104	701.631836	0.700107	0.700107
1567	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3159	nan	66.197269	108	1475.996306	1475.054979	10857.1	2	2	2	0.947323	0.947323	1	0.157565	0.348453	0.0825875	2	738.534729	739.036072	0.836940	0.836940
1568	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3159	nan	66.197269	108	1544.887611	1543.886100	27548	1	1	3	0.9555	0.9555	1	9.44839	9.44839	4.50149	1	1544.883179	1546.904663	0.805731	0.805731
1569	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3159	nan	66.197269	108	1555.424034	1554.422523	18429.4	2	2	2	0.851165	0.851165	1	0.33424	0.33424	4.03702	2	778.217224	778.724731	0.254416	0.254416
1570	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3159	nan	66.197269	108	1565.844810	1564.831405	15357	2	2	2	0.886724	0.886724	1	0.305889	0.305889	0.661921	2	783.422668	783.924866	0.571549	0.571549
1571	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3159	nan	66.197269	108	1579.893144	1578.879739	25544.6	2	2	2	0.937941	0.937941	1	0.361919	0.361919	0.578924	2	790.447571	790.947815	0.800481	0.800481
1572	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3159	nan	66.197269	108	1612.354900	1611.327596	14171.7	2	2	2	0.927842	0.927842	1	0.325905	0.347409	3.7439	2	806.668701	807.175903	0.643369	0.643369
1573	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3159	nan	66.197269	108	1673.309734	1672.244482	14384.1	3	3	4	0.901899	0.901899	1	0.320504	0.320504	1.93886	3	558.420471	559.424805	0.592784	0.592784
1574	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3159	nan	66.197269	108	1718.450245	1717.347973	5955.54	3	3	2	0.920365	0.920365	1	0.00451516	0.355183	1.1704	3	573.455994	573.791443	0.696548	0.696548
1575	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3159	nan	66.197269	108	1801.950496	1800.808587	5061.99	4	4	2	0.909503	0.909503	1	0.00708771	0.780423	0.811396	4	451.209778	451.459625	0.656570	0.656570
1576	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3159	nan	66.197269	108	1848.134094	1846.964433	7676.05	3	3	2	0.858521	0.858521	1	0.00445985	0.335026	1.48438	3	616.663330	616.995605	0.371165	0.371165
1577	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3159	nan	66.197269	108	1934.005795	1932.787919	17229.4	3	3	3	0.880076	0.880076	1	0.29847	0.29847	3.02531	3	645.268433	645.939392	0.428921	0.428921
1578	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3159	nan	66.197269	108	1958.310580	1957.081070	6977.87	3	3	2	0.880931	0.880931	1	0.00992437	0.6314	0.326861	3	653.367432	653.702026	0.535671	0.535671
1579	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3159	nan	66.197269	108	1983.096498	1981.855369	20221.5	3	3	4	0.931389	0.931389	1	0.0733835	1.4947	3.43278	3	661.622559	663.628052	0.650020	0.650020
1580	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3159	nan	66.197269	108	1997.280456	1996.025478	11346.1	3	3	2	0.870129	0.870129	1	0.0463457	0.296127	3.34262	3	666.351868	666.681519	0.351908	0.351908
1581	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3159	nan	66.197269	108	1998.890022	1997.635043	15230.7	2	2	2	0.888512	0.888512	1	0.501159	0.501159	0.305153	2	999.824463	1000.326294	0.602871	0.602871
1582	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3159	nan	66.197269	108	2000.445230	1999.190251	11490.9	4	4	3	0.942723	0.942723	1	0.743986	0.743986	0.690184	4	500.805176	501.305389	0.819952	0.819952
1583	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3159	nan	66.197269	108	2001.133465	1999.878486	21424.9	2	2	2	0.887161	0.887161	1	0.391741	0.391741	0.0609622	2	1000.946472	1001.447754	0.603381	0.603381
1584	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3159	nan	66.197269	108	2006.629381	2005.374403	18046.8	3	3	3	0.953268	0.953268	1	0.156817	0.292945	3.21906	3	669.467041	670.129272	0.766483	0.766483
1585	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3159	nan	66.197269	108	2011.492874	2010.237896	19154.2	2	2	2	0.876489	0.876489	1	0.361767	0.361767	1.57681	2	1006.127625	1006.625610	0.478224	0.478224
1586	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3159	nan	66.197269	108	2041.950142	2040.670060	13471.2	3	3	3	0.934221	0.934221	1	0.0436194	0.254991	1.3433	3	681.229248	681.900085	0.751523	0.751523
1587	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3159	nan	66.197269	108	2132.233789	2130.914973	6225.46	4	4	3	0.972944	0.972944	1	0.00457475	0.296517	3.81046	4	533.733704	534.236328	0.811037	0.811037
1588	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3159	nan	66.197269	108	2148.643010	2147.301763	5538.51	4	4	2	0.860053	0.860053	1	0.251451	0.251451	1.58848	4	537.833740	538.082642	0.389098	0.389098
1589	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3159	nan	66.197269	108	2369.307279	2367.817806	25475.5	3	3	3	0.907188	0.907188	1	0.394687	0.394687	0.617597	3	790.279602	790.947815	0.676866	0.676866
1590	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3159	nan	66.197269	108	2436.875160	2435.359965	20647	3	3	3	0.89363	0.89363	1	0.506098	0.506098	3.37773	3	812.791138	813.465271	0.490572	0.490572
1591	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3159	nan	66.197269	108	2471.552954	2470.011695	16976.2	3	4	3	0.937371	0.818444	1	0.053098	0.576451	2.38441	4	618.512878	618.760437	0.687451	0.687451
1592	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3159	nan	66.197269	108	2491.868709	2490.313631	23390.9	3	3	3	0.924232	0.924232	1	0.445159	0.445159	3.57267	3	831.107666	831.783447	0.637115	0.637115
1593	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3159	nan	66.197269	108	2605.077541	2603.459618	33450.9	4	5	6	0.908212	0.777794	1	0.290381	1.4579	0.865269	5	521.699768	521.899353	0.611998	0.611998
1594	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3159	nan	66.197269	108	2628.465139	2626.835478	12943	4	4	3	0.944684	0.944684	1	0.414251	0.414251	3.24635	4	657.714783	658.220581	0.740602	0.740602
1595	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3159	nan	66.197269	108	2677.021235	2675.363811	28410.4	3	3	3	0.908293	0.908293	1	0.329396	2.05441	2.57344	3	892.795044	893.458679	0.582172	0.582172
1596	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3159	nan	66.197269	108	2735.665270	2733.984468	14127	4	4	3	0.934547	0.934547	1	0.00190735	0.252285	3.6251	4	684.499084	685.007202	0.664749	0.664749
1597	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3159	86	66.197269	108	2773.987124	2772.278706	41002.3	3	4	5	0.861355	0.770229	1	0.222614	0.489786	3.31527	3	925.105286	925.771545	0.289687	0.387991
1598	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3159	nan	66.197269	108	2831.595809	2829.850994	28710.1	3	5	5	0.855572	0.637338	1	0.190297	0.401351	3.41795	5	567.179504	567.179504	0.225986	0.225986
