Index	FileName	ScanNum	FeatureIndex	RetentionTime	MassCountInSpec	AverageMass	MonoisotopicMass	SumIntensity	MinCharge	MaxCharge	PeakCount	PrecursorScanNum	PrecursorFeatureIndex	PrecursorMz	PrecursorIntensity	PrecursorCharge	PrecursorSNR	PrecursorMonoisotopicMass	PrecursorQscore	PrecursorQscore2D	IsotopeCosine	ChargeCosine	ChargeScore	MassSNR	ChargeSNR	AveragePPMError	RepresentativeCharge	RepresentativeMzStart	RepresentativeMzEnd	Qscore	Qscore2D	
14	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3099	nan	65.037164	25	8630.526617	8625.169197	179856	5	6	10	3110	1	1301.772339	2.12184e+08	7	602.585	9105.352942	0.981982	1	0.903774	0.793398	1	19.6973	14.4523	3.46143	6	1438.706177	1440.195068	0.624619	0.624619
15	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3099	nan	65.037164	25	8646.544102	8641.172799	1.26186e+06	5	7	27	3110	1	1301.772339	2.12184e+08	7	602.585	9105.352942	0.981982	1	0.941632	0.992084	1	129.647	531.575	1.78341	6	1441.370361	1443.374878	0.888253	0.888253
16	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3099	nan	65.037164	25	8664.557104	8659.185801	8.51286e+06	5	7	37	3110	1	1301.772339	2.12184e+08	7	602.585	9105.352942	0.981982	1	0.997106	0.997637	1	2274.61	1795.88	0.752911	6	1444.204224	1446.373779	0.982302	0.982302
17	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3099	nan	65.037164	25	8718.607216	8713.195845	161872	5	6	8	3110	1	1301.772339	2.12184e+08	7	602.585	9105.352942	0.981982	1	0.896888	0.621679	1	8.48042	5.38412	2.6323	5	1744.449829	1744.843384	0.532305	0.532305
18	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3099	nan	65.037164	25	8735.630718	8730.219348	1.92951e+06	5	7	28	3110	1	1301.772339	2.12184e+08	7	602.585	9105.352942	0.981982	1	0.970926	0.98433	1	235.42	266.316	1.52511	6	1456.215942	1458.212769	0.947361	0.947361
19	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3099	nan	65.037164	25	8774.676513	8769.239089	419114	6	6	13	3110	1	1301.772339	2.12184e+08	7	602.585	9105.352942	0.981982	1	0.906343	0.906343	1	39.4179	39.4179	2.05915	6	1462.551880	1464.718994	0.748400	0.748400
20	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3099	nan	65.037164	25	8775.674976	8770.237552	890386	6	7	27	3110	1	1301.772339	2.12184e+08	7	602.585	9105.352942	0.981982	1	0.890586	0.935179	1	98.6386	59.7311	1.83111	6	1462.879761	1464.881348	0.745473	0.745473
21	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3099	nan	65.037164	25	8798.719413	8793.268148	971214	6	6	14	3110	1	1301.772339	2.12184e+08	7	602.585	9105.352942	0.981982	1	0.902087	0.902087	1	37.4763	37.4763	1.16438	6	1466.550781	1468.721436	0.760488	0.760488
22	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3099	nan	65.037164	25	8814.715412	8809.264146	1.27953e+07	6	7	28	3110	1	1301.772339	2.12184e+08	7	602.585	9105.352942	0.981982	1	0.987539	0.988441	1	629.93	364.6	0.900912	6	1469.214355	1471.387817	0.972639	0.972639
23	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3099	nan	65.037164	25	8832.731153	8827.268060	1.48625e+08	6	7	28	3110	1	1301.772339	2.12184e+08	7	602.585	9105.352942	0.981982	1	0.996942	0.996955	1	2713.38	1403.34	1.54003	6	1472.219849	1474.389282	0.980795	0.980795
24	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3099	nan	65.037164	25	8962.873246	8957.335149	235564	6	7	10	3110	1	1301.772339	2.12184e+08	7	602.585	9105.352942	0.981982	1	0.926741	0.90985	1	35.2571	41.5475	2.31782	6	1494.393188	1495.237183	0.804396	0.804396
25	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3099	nan	65.037164	25	8979.896662	8974.344777	3.48656e+06	6	7	27	3110	1	1301.772339	2.12184e+08	7	602.585	9105.352942	0.981982	1	0.985451	0.984515	1	423.92	272.843	0.680564	6	1496.734619	1498.902222	0.970178	0.970178
26	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3100	nan	65.048669	24	1278.648269	1277.898779	1763.39	1	1	2	3110	31	1344.764404	3.40365e+06	7	50.4848	9399.280724	0.874146	0.999996	0.970544	0.970544	1	1.26903	1.26903	1.62192	1	1278.907959	1279.906128	0.878701	0.878701
27	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3100	nan	65.048669	24	3123.013221	3121.083788	3164.49	2	2	4	3110	31	1344.764404	3.40365e+06	7	50.4848	9399.280724	0.874146	0.999996	0.944662	0.944662	1	13.1698	13.1698	1.50408	2	1561.552002	1563.049194	0.858317	0.858317
28	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3100	nan	65.048669	24	8534.405864	8529.112069	7097.23	6	6	6	3110	31	1344.764404	3.40365e+06	7	50.4848	9399.280724	0.874146	0.999996	0.865912	0.865912	1	25.3441	25.3441	1.02931	6	1422.690308	1423.695312	0.586020	0.586020
29	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3100	nan	65.048669	24	8832.715130	8827.252037	231420	6	7	27	3110	31	1344.764404	3.40365e+06	7	50.4848	9399.280724	0.874146	0.999996	0.996281	0.995658	1	1767.53	982.084	0.667899	6	1472.212402	1474.391479	0.981876	0.981876
30	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3100	nan	65.048669	24	8852.713918	8847.227499	17323	6	7	16	3110	31	1344.764404	3.40365e+06	7	50.4848	9399.280724	0.874146	0.999996	0.869872	0.888222	1	32.8288	32.1596	2.12452	6	1475.540649	1477.713745	0.575945	0.575945
31	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3100	nan	65.048669	24	8895.694583	8890.182543	15258.4	6	7	14	3110	31	1344.764404	3.40365e+06	7	50.4848	9399.280724	0.874146	0.999996	0.852636	0.877964	1	31.2839	28.9958	1.2056	6	1482.704346	1484.545410	0.529390	0.529390
32	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3100	nan	65.048669	24	8916.683677	8911.171637	15715.3	6	7	12	3110	31	1344.764404	3.40365e+06	7	50.4848	9399.280724	0.874146	0.999996	0.874024	0.913854	1	32.9291	26.8811	2.08409	6	1486.365723	1488.037598	0.609984	0.609984
33	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3100	nan	65.048669	24	9014.878405	9009.312283	86319.4	6	7	25	3110	31	1344.764404	3.40365e+06	7	50.4848	9399.280724	0.874146	0.999996	0.986566	0.985023	1	311.411	181.693	1.61075	6	1502.725098	1504.719849	0.963867	0.963867
34	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3100	nan	65.048669	24	9034.822961	9029.245065	19041.2	6	6	14	3110	31	1344.764404	3.40365e+06	7	50.4848	9399.280724	0.874146	0.999996	0.91126	0.91126	1	42.4506	42.4506	1.81683	6	1505.878784	1508.047119	0.777583	0.777583
35	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3100	nan	65.048669	24	9035.855100	9030.277205	41820.7	6	7	26	3110	31	1344.764404	3.40365e+06	7	50.4848	9399.280724	0.874146	0.999996	0.914732	0.88887	1	42.9	32.6349	2.4536	7	1291.044312	1292.908081	0.766954	0.766954
36	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3100	nan	65.048669	24	9052.902539	9047.310879	22301.6	7	7	13	3110	31	1344.764404	3.40365e+06	7	50.4848	9399.280724	0.874146	0.999996	0.856391	0.856391	1	23.0009	23.0009	1.69004	7	1293.480835	1295.344849	0.502110	0.502110
37	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3100	nan	65.048669	24	9066.929559	9061.337899	33220.8	6	7	14	3110	31	1344.764404	3.40365e+06	7	50.4848	9399.280724	0.874146	0.999996	0.900878	0.90138	1	34.8594	32.8011	2.33857	7	1295.486694	1297.192749	0.712301	0.712301
38	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3100	nan	65.048669	24	9081.944838	9076.329984	23214.7	7	7	12	3110	31	1344.764404	3.40365e+06	7	50.4848	9399.280724	0.874146	0.999996	0.870561	0.870561	1	19.4563	19.4563	1.61332	7	1297.769165	1299.480347	0.572172	0.572172
39	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3100	nan	65.048669	24	9095.974862	9090.348258	50081.7	7	7	13	3110	31	1344.764404	3.40365e+06	7	50.4848	9399.280724	0.874146	0.999996	0.940066	0.940066	1	62.0081	62.0081	2.14417	7	1299.626709	1301.341064	0.866197	0.866197
40	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3100	nan	65.048669	24	9110.979372	9105.352768	4.34999e+06	6	7	27	3110	31	1344.764404	3.40365e+06	7	50.4848	9399.280724	0.874146	0.999996	0.996417	0.996328	1	821.339	1178.83	1.83032	7	1301.775391	1303.629272	0.972527	0.972527
41	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3100	nan	65.048669	24	9132.979961	9127.339621	51795	6	6	14	3110	31	1344.764404	3.40365e+06	7	50.4848	9399.280724	0.874146	0.999996	0.922097	0.922097	1	49.4833	49.4833	1.36238	6	1522.234497	1524.400757	0.830795	0.830795
42	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3100	nan	65.048669	24	9155.976757	9150.322241	295588	6	7	27	3110	31	1344.764404	3.40365e+06	7	50.4848	9399.280724	0.874146	0.999996	0.875476	0.950324	1	48.8634	73.5964	1.22234	6	1526.061523	1528.231323	0.671585	0.671585
43	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3100	nan	65.048669	24	9156.979734	9151.325217	35551.7	6	6	13	3110	31	1344.764404	3.40365e+06	7	50.4848	9399.280724	0.874146	0.999996	0.954938	0.954938	1	80.7286	80.7286	1.56724	6	1526.227661	1528.388672	0.911773	0.911773
44	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3100	nan	65.048669	24	9173.971919	9168.305673	34451.5	6	6	12	3110	31	1344.764404	3.40365e+06	7	50.4848	9399.280724	0.874146	0.999996	0.938476	0.938476	1	64.4979	64.4979	1.34329	6	1529.067749	1530.898193	0.879580	0.879580
45	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3100	nan	65.048669	24	9195.960225	9190.282257	347607	6	7	15	3110	31	1344.764404	3.40365e+06	7	50.4848	9399.280724	0.874146	0.999996	0.892553	0.913889	1	44.4123	44.2987	0.774474	7	1313.905518	1315.763672	0.748315	0.748315
46	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3100	nan	65.048669	24	9208.980865	9203.302897	373201	6	7	23	3110	31	1344.764404	3.40365e+06	7	50.4848	9399.280724	0.874146	0.999996	0.954839	0.966625	1	140.173	124.439	2.04641	7	1315.763672	1317.620117	0.914900	0.914900
47	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3100	nan	65.048669	24	9249.989996	9244.284182	72492.4	6	7	23	3110	31	1344.764404	3.40365e+06	7	50.4848	9399.280724	0.874146	0.999996	0.850084	0.885108	1	35.1853	31.6927	1.6157	7	1321.620117	1323.472900	0.506730	0.506730
48	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3100	nan	65.048669	24	9254.016254	9248.310440	11453.9	6	6	9	3110	31	1344.764404	3.40365e+06	7	50.4848	9399.280724	0.874146	0.999996	0.927154	0.927154	1	53.6502	53.6502	1.62544	6	1542.556030	1544.572632	0.840823	0.840823
49	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3100	nan	65.048669	24	9269.986420	9264.268905	26600.9	6	7	22	3110	31	1344.764404	3.40365e+06	7	50.4848	9399.280724	0.874146	0.999996	0.866136	0.854625	1	42.1971	23.7558	2.55314	7	1324.472290	1326.181885	0.547544	0.547544
50	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3101	nan	65.072048	29	1340.876128	1340.006324	2304.65	1	1	2	3110	16	1325.049072	4.47572e+06	7	74.6087	9242.293272	0.927799	0.999983	0.95581	0.95581	1	0.27172	0.27172	2.27483	1	1341.010742	1342.019165	0.808685	0.808685
51	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3101	nan	65.072048	29	1371.134485	1370.253350	3304.76	1	1	2	3110	16	1325.049072	4.47572e+06	7	74.6087	9242.293272	0.927799	0.999983	0.949228	0.949228	1	0.336624	0.336624	0.88988	1	1371.261841	1372.261841	0.827256	0.827256
52	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3101	nan	65.072048	29	1444.273174	1443.353867	2612.07	1	1	2	3110	16	1325.049072	4.47572e+06	7	74.6087	9242.293272	0.927799	0.999983	0.950389	0.950389	1	1.45686	1.45686	1.30949	1	1444.359497	1445.365601	0.835927	0.835927
53	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3101	nan	65.072048	29	1447.090997	1446.171690	2802.94	1	1	2	3110	16	1325.049072	4.47572e+06	7	74.6087	9242.293272	0.927799	0.999983	0.902235	0.902235	1	0.357148	0.357148	3.62605	1	1447.185181	1448.177124	0.519560	0.519560
54	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3101	nan	65.072048	29	1467.972870	1467.031544	3030.63	1	1	2	3110	16	1325.049072	4.47572e+06	7	74.6087	9242.293272	0.927799	0.999983	0.944704	0.944704	1	0.624306	0.624306	0.623441	1	1468.037842	1469.042114	0.825866	0.825866
55	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3101	nan	65.072048	29	2877.193623	2875.425744	4036.42	2	2	3	3110	16	1325.049072	4.47572e+06	7	74.6087	9242.293272	0.927799	0.999983	0.91443	0.91443	1	0.506556	0.506556	2.34616	2	1438.719482	1439.728638	0.643209	0.643209
56	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3101	nan	65.072048	29	4344.761333	4342.036511	4267.52	3	3	3	3110	16	1325.049072	4.47572e+06	7	74.6087	9242.293272	0.927799	0.999983	0.857284	0.857284	1	1.60174	1.60174	3.34212	3	1448.677734	1449.354492	0.333271	0.333271
57	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3101	nan	65.072048	29	4477.402525	4474.602002	9712.9	3	3	5	3110	16	1325.049072	4.47572e+06	7	74.6087	9242.293272	0.927799	0.999983	0.8857	0.8857	1	0.733554	0.733554	1.89686	3	1492.535522	1493.875488	0.523335	0.523335
58	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3101	nan	65.072048	29	4517.939576	4515.115879	6051.75	3	3	4	3110	16	1325.049072	4.47572e+06	7	74.6087	9242.293272	0.927799	0.999983	0.946314	0.946314	1	0.394019	0.394019	2.26824	3	1506.382568	1507.383789	0.779040	0.779040
59	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3101	nan	65.072048	29	8833.708807	8828.245714	64604.8	5	6	15	3110	16	1325.049072	4.47572e+06	7	74.6087	9242.293272	0.927799	0.999983	0.966024	0.971684	1	141.439	145.188	1.15801	6	1472.382812	1474.382568	0.940186	0.940186
60	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3101	nan	65.072048	29	8855.704325	8850.217906	120655	5	6	14	3110	16	1325.049072	4.47572e+06	7	74.6087	9242.293272	0.927799	0.999983	0.969759	0.971424	1	138.481	136.241	1.29652	6	1476.044922	1478.053223	0.942746	0.942746
61	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3101	nan	65.072048	29	8874.698971	8869.198736	466969	6	7	27	3110	16	1325.049072	4.47572e+06	7	74.6087	9242.293272	0.927799	0.999983	0.948919	0.955351	1	133.599	86.2283	0.943966	7	1268.035522	1269.748291	0.921256	0.921256
62	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3101	nan	65.072048	29	8889.668420	8884.168185	681570	6	7	28	3110	16	1325.049072	4.47572e+06	7	74.6087	9242.293272	0.927799	0.999983	0.949328	0.952373	1	140.007	84.0136	0.929484	7	1270.175781	1272.032227	0.922725	0.922725
63	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3101	nan	65.072048	29	8907.671706	8902.159666	166726	6	7	26	3110	16	1325.049072	4.47572e+06	7	74.6087	9242.293272	0.927799	0.999983	0.966566	0.975927	1	213.344	172.618	2.69581	7	1272.747314	1274.611816	0.929864	0.929864
64	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3101	nan	65.072048	29	8917.671488	8912.159448	27357.9	6	6	12	3110	16	1325.049072	4.47572e+06	7	74.6087	9242.293272	0.927799	0.999983	0.864875	0.864875	1	25.5903	25.5903	2.29062	6	1486.534302	1488.535400	0.524012	0.524012
65	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3101	nan	65.072048	29	8975.792708	8970.240824	70961.6	6	7	27	3110	16	1325.049072	4.47572e+06	7	74.6087	9242.293272	0.927799	0.999983	0.873871	0.914218	1	69.6987	44.0298	1.72319	7	1282.469971	1284.327026	0.661138	0.661138
66	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3101	nan	65.072048	29	8986.793871	8981.241987	77372.1	6	7	27	3110	16	1325.049072	4.47572e+06	7	74.6087	9242.293272	0.927799	0.999983	0.910495	0.929109	1	59.9134	54.6034	2.04351	6	1497.884888	1500.050659	0.784553	0.784553
67	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3101	nan	65.072048	29	9021.820444	9016.242548	16599.7	6	7	14	3110	16	1325.049072	4.47572e+06	7	74.6087	9242.293272	0.927799	0.999983	0.871336	0.812719	1	22.2614	16.8692	2.38404	6	1504.045654	1505.875977	0.530387	0.530387
68	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3101	nan	65.072048	29	9022.816621	9017.238725	14946.5	6	7	13	3110	16	1325.049072	4.47572e+06	7	74.6087	9242.293272	0.927799	0.999983	0.864584	0.806273	1	8.56929	10.9095	2.1554	7	1289.471313	1290.905151	0.454707	0.454707
69	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3101	nan	65.072048	29	9094.934664	9089.308060	44624.7	6	7	16	3110	16	1325.049072	4.47572e+06	7	74.6087	9242.293272	0.927799	0.999983	0.862404	0.93115	1	24.5991	23.2227	2.86151	7	1299.475342	1301.334961	0.509974	0.509974
70	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3101	nan	65.072048	29	9111.979726	9106.353122	1.6037e+06	5	7	29	3110	16	1325.049072	4.47572e+06	7	74.6087	9242.293272	0.927799	0.999983	0.984649	0.988048	1	397.298	357.675	0.643906	7	1301.912842	1303.773193	0.968961	0.968961
71	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3101	nan	65.072048	29	9112.983144	9107.356541	157860	5	6	15	3110	16	1325.049072	4.47572e+06	7	74.6087	9242.293272	0.927799	0.999983	0.938826	0.942023	1	69.4028	68.6114	0.599604	6	1518.899414	1521.069092	0.895805	0.895805
72	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3101	nan	65.072048	29	9132.976979	9127.336639	246365	6	6	14	3110	16	1325.049072	4.47572e+06	7	74.6087	9242.293272	0.927799	0.999983	0.988172	0.988172	1	361.853	361.853	0.760894	6	1522.230347	1524.394287	0.969619	0.969619
73	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3101	nan	65.072048	29	9133.974570	9128.334229	1.43856e+06	6	7	28	3110	16	1325.049072	4.47572e+06	7	74.6087	9242.293272	0.927799	0.999983	0.973762	0.970852	1	197.85	142.982	0.956906	7	1305.055664	1306.914551	0.953952	0.953952
74	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3101	nan	65.072048	29	9154.965980	9149.311464	3.04871e+06	6	7	22	3110	16	1325.049072	4.47572e+06	7	74.6087	9242.293272	0.927799	0.999983	0.967753	0.981024	1	224.863	223.398	1.43045	7	1308.052856	1309.906616	0.944896	0.944896
75	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3101	nan	65.072048	29	9171.954400	9166.288155	1.64659e+06	6	7	20	3110	16	1325.049072	4.47572e+06	7	74.6087	9242.293272	0.927799	0.999983	0.923214	0.936796	1	63.1266	62.6125	0.934223	7	1310.478760	1312.336914	0.853125	0.853125
76	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3101	nan	65.072048	29	9213.002681	9207.324712	20765.8	6	6	11	3110	16	1325.049072	4.47572e+06	7	74.6087	9242.293272	0.927799	0.999983	0.948117	0.948117	1	77.7439	77.7439	2.23143	6	1535.730713	1537.393555	0.887267	0.887267
77	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3101	nan	65.072048	29	9231.011516	9225.317410	36398.4	6	6	12	3110	16	1325.049072	4.47572e+06	7	74.6087	9242.293272	0.927799	0.999983	0.97075	0.97075	1	143.112	143.112	1.18249	6	1538.726929	1540.728271	0.945084	0.945084
78	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3101	nan	65.072048	29	9245.997821	9240.292008	9131.12	6	6	6	3110	16	1325.049072	4.47572e+06	7	74.6087	9242.293272	0.927799	0.999983	0.852574	0.852574	1	23.3188	23.3188	2.2823	6	1541.557983	1542.888306	0.455609	0.455609
79	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_fd.mzML	3103	nan	65.100146	30	577.563926	577.241567	115307	1	1	2	3114	7	1012.713257	3.58626e+07	9	27.9343	9123.331306	0.964028	0.999899	0.999753	0.999753	1	3500.16	3500.16	0.632488	1	578.248657	579.251770	0.984579	0.984579
